track_name	size_bytes	price	rating_count_tot	sup_devices.num	ipadSc_urls.num	lang.num	vpp_lic	currency_USD	cont_rating_12+	cont_rating_17+	cont_rating_4+	cont_rating_9+	prime_genre_Book	prime_genre_Business	prime_genre_Catalogs	prime_genre_Education	prime_genre_Entertainment	prime_genre_Finance	prime_genre_Food & Drink	prime_genre_Games	prime_genre_Health & Fitness	prime_genre_Lifestyle	prime_genre_Medical	prime_genre_Music	prime_genre_Navigation	prime_genre_News	prime_genre_Photo & Video	prime_genre_Productivity	prime_genre_Reference	prime_genre_Shopping	prime_genre_Social Networking	prime_genre_Sports	prime_genre_Travel	prime_genre_Utilities	prime_genre_Weather	user_rating
同花顺-炒股、股票	-0.21228324047174224	-0.2959602425094711	-0.14721110201102638	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Wedding Dash Deluxe	-0.39904718734445965	-0.1262246341476967	0.04851302854137074	1.5085617710904535	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Beer Pong Game	-0.028336005238625537	-0.2959602425094711	2.3030838875820985	-0.0968084886371818	0.6510506680574688	0.4501928821260452	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Tempo - Metronome with Setlists	-0.4926429799842294	0.2166755847649789	-0.10711030025108373	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
Skat	-0.37021295503380997	0.38812569422131665	-0.16899783987862776	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Color Splash	-0.4760791190266582	-0.1262246341476967	0.21999446168472778	-0.0968084886371818	-1.8667417328074443	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Zombieville USA	-0.47656072172540354	-0.1262246341476967	0.2653372846164509	2.578808610908877	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Skype for iPhone	-0.1834604118519411	-0.2959602425094711	4.761737062066247	-0.0968084886371818	-1.8667417328074443	3.354584415807797	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
Tumblr	-0.13241464069095793	-0.2959602425094711	4.243793680493805	-0.0968084886371818	0.6510506680574688	1.3341381315074479	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
iSwap Faces	-0.4790469295700027	0.04522547530864108	-0.1398432233867103	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Match™ - #1 Dating App.	-0.2724947281522764	-0.2959602425094711	0.6307074806979042	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.0
Tozzle - Toddler's favorite puzzle	-0.08614701599553233	0.2166755847649789	-0.13641016166211856	-0.0968084886371818	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
HomeBudget with Sync	-0.5057287152329818	0.5595758036776545	-0.13007220155517996	-0.0968084886371818	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Wind Meter	-0.5398371545611026	-0.1262246341476967	-0.16577604349093397	1.5085617710904535	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.0
Map My Run+ - GPS Running & Workout Tracker	0.10796375870638665	0.2166755847649789	0.0467568854284065	-0.0968084886371818	-1.8667417328074443	0.4501928821260452	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Map My Ride+ - GPS Cycling & Route Tracker	0.09571619473500527	0.2166755847649789	-0.03759080032810114	-0.0968084886371818	-1.8667417328074443	0.4501928821260452	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
HuffPost - News, Politics & Entertainment	-0.24698752264670162	-0.2959602425094711	0.2140922363351412	-0.0968084886371818	0.6510506680574688	0.576470774894817	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3.0
Phrase Party!	-0.4214012723304004	0.04522547530864108	-0.15864583837062807	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Minesweeper Classic	-0.4924377135489548	-0.1262246341476967	-0.1551863684789241	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sally's Spa	0.647686191956402	0.2166755847649789	0.29288100291452146	1.5085617710904535	-1.8667417328074443	0.07135920381972971	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
CBS Sports App - Sports Scores, News, Stats, Watch	-0.21932216864803195	-0.2959602425094711	0.6172393154706597	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.0
Brain Wave ™ - 32 Advanced Binaural Brainwave Entrainment Programs with iTunes Music and Relaxing Ambience	-0.3015342268982007	0.5595758036776545	-0.1317755283339197	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
iSwap Faces LITE	-0.46866957089778943	-0.2959602425094711	0.35425358328337675	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3.0
DIRECTV	-0.13290499939744713	-0.2959602425094711	0.8993709688143194	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
NYTimes Crossword - Daily Word Puzzle Game	-0.4238901278581043	-0.2959602425094711	0.5357173035951621	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Doodle Jump	-0.41871000129013414	-0.1262246341476967	5.048820246743453	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
LEDit – The LED Banner App	-0.5066752215734145	0.04522547530864108	-0.14355357086598058	-0.0968084886371818	0.14749218788448623	0.8290265604323607	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
niconico	-0.48255641542865507	-0.2959602425094711	-0.167835880525689	-0.0968084886371818	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Fandango Movies - Times + Tickets	-0.3263258508030267	-0.2959602425094711	3.6825409048572806	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
iCab Mobile (Web Browser)	-0.5002549436256606	0.04522547530864108	-0.13800785577240932	0.17075322131742407	0.14749218788448623	0.8290265604323607	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
iRagdoll - Ragdoll Physics	-0.22398342728239148	-0.1262246341476967	-0.1521230210939038	-0.0968084886371818	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Proloquo2Go - Symbol-based AAC	1.4606239524022653	42.56485262048041	-0.16003226714402088	-0.0968084886371818	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Dictionary.com Dictionary & Thesaurus	-0.24460985310477143	-0.2959602425094711	2.471198279418644	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4.0
20 Minutes.fr - l'actualité en continu	-0.24922834789844878	-0.2959602425094711	-0.16876016637461758	-0.0968084886371818	0.6510506680574688	1.4604160242762199	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.0
The Masters Tournament	-0.21829868739437136	-0.2959602425094711	1.7860779959421396	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.0
myAT&T	-0.3637242549409645	-0.2959602425094711	1.2624964706912318	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0
SFR TV	-0.21432165021092697	-0.2959602425094711	-0.16963163588932162	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Shutterfly: Prints, Photo Books, Cards Made Easy	-0.21387120442240784	-0.2959602425094711	0.5088073813077854	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
StickWars	-0.5070515433714178	-0.1262246341476967	0.5404179573411416	1.5085617710904535	-1.3631832526344616	-0.5600302600241294	-11.955751753863076	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Indeed Job Search	-0.5441334950883074	-0.2959602425094711	0.3405081323014537	-0.0968084886371818	-0.35606629228849634	2.84947284473271	0.08364175006200619	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
World Cup Table Tennis™	-0.4670245884928809	-0.1262246341476967	0.0644767655607223	-0.0968084886371818	-1.8667417328074443	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
WhatsApp Messenger	-0.1784342351104268	-0.2959602425094711	3.6271101620886803	-6.785851237502329	-1.8667417328074443	3.733418094114113	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
iStudiez Pro – Homework, Schedule, Grades	-0.3990158271946261	0.2166755847649789	-0.07374358110476331	-0.0968084886371818	0.6510506680574688	3.1020286302702536	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
Zillow Real Estate - Homes for Sale & for Rent	-0.18514815809753182	-0.2959602425094711	4.358352309426719	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
2XL Supercross	0.19932727886254564	0.5595758036776545	-0.08978654262545159	-0.0968084886371818	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Pocket Tanks Deluxe	-0.44352728349936943	0.5595758036776545	-0.09825036018492583	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Wells Fargo Mobile	-0.39480216342607355	-0.2959602425094711	0.3983816305279366	-0.0968084886371818	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
radio.de - Der Radioplayer	-0.4410498316625141	-0.2959602425094711	-0.16939396238531143	-0.0968084886371818	0.6510506680574688	1.0815823459699043	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
AutoScout24 - mobile used & new car market	-0.1614712449731551	-0.2959602425094711	-0.1673341253505564	-0.0968084886371818	0.6510506680574688	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
Sky Burger - Build & Match Food Free	-0.14729645724836268	-0.2959602425094711	1.336294093686398	-0.0968084886371818	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
MindNode – Delightful Mind Mapping	-0.40881729947898576	1.4168263509593433	-0.15312653144416907	-0.0968084886371818	0.14749218788448623	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
Packing Pro	-0.5089388542068588	0.2166755847649789	-0.15316614369483741	-0.0968084886371818	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4.0
USAA Mobile	-0.09675244848471733	-0.2959602425094711	0.09312962687750714	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
The Moron Test	-0.42714303067266346	-0.2959602425094711	0.9998144324257399	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sunday Lawn	-0.5096259265804861	-0.1262246341476967	1.2521972855174568	-0.0968084886371818	-0.35606629228849634	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Peggle Classic	0.06868659650114427	-0.1262246341476967	0.11253962970500656	1.5085617710904535	-1.8667417328074443	-0.05491868894904211	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
SmartGo Player	-0.4927171039747452	0.2166755847649789	-0.16320124719749018	-0.0968084886371818	-0.35606629228849634	0.4501928821260452	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
I Am T-Pain 2.0	-0.49721922321239936	0.2166755847649789	0.2608743043744816	1.5085617710904535	-1.3631832526344616	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
TextNow - Unlimited Text + Calls	-0.19070175554079322	-0.2959602425094711	2.0079462119356584	-0.0968084886371818	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
Boating Weather	-0.5296308512516181	0.04522547530864108	-0.16837724795149003	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.0
Best Buy	-0.051878924995531366	-0.2959602425094711	0.8916861921846564	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
I Dig It	-0.4991373819224991	-0.1262246341476967	0.056739172596834773	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Unblock Me	-0.4349003913724141	-0.1262246341476967	-0.06496286553994214	0.7058766412266358	0.6510506680574688	1.207860238738676	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sonic The Hedgehog	-0.4522539579212499	0.2166755847649789	0.08883829972176747	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
10 Pin Shuffle Pro Bowling	-0.45237939852058434	0.38812569422131665	-0.07365115251987045	-0.0968084886371818	0.6510506680574688	0.07135920381972971	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sky News	-0.29911664443830044	-0.2959602425094711	-0.16868094187328084	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3.0
ESPN: Get scores, news, alerts & watch live sports	-0.4109212804405499	-0.2959602425094711	3.672096474764388	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.0
LiveATC Air Radio	-0.5312957901155116	0.38812569422131665	-0.13346565102910332	-0.0968084886371818	0.6510506680574688	2.596917059195166	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4.0
The Sims 3	0.6431104610034069	0.90247602259033	0.5481687543885853	-0.0968084886371818	0.6510506680574688	0.32391498935727336	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Chess Pro with Coach - Learn,Play & Online Friends	-0.3596331808490343	1.4168263509593433	-0.062784191753182	-0.0968084886371818	0.6510506680574688	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Guess My Age  Math Magic	-0.5522753127385661	-0.2959602425094711	1.4563720295457718	2.578808610908877	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Crush the Castle	-0.5182271047209479	-0.1262246341476967	0.14415020573836274	2.0436851909996654	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
2016 U.S. Open Golf Championship	-0.16590157886783077	-0.2959602425094711	0.5453166723404629	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.0
The Championships, Wimbledon 2016 - Tennis Grand Slam	-0.19138027514628408	-0.2959602425094711	0.10642613901852205	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.0
TuneIn Radio Pro - MLB Audiobooks Podcasts Music	-0.27063877746666903	1.4168263509593433	0.7752921956374406	-0.0968084886371818	0.14749218788448623	1.0815823459699043	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
NBC News	-0.40698985802049986	-0.2959602425094711	0.2639244476759458	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.0
Grindr - Gay and same sex guys chat, meet and date	-0.33054236549429133	-0.2959602425094711	0.13610891885268442	-0.0968084886371818	0.6510506680574688	-0.05491868894904211	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.0
Whole Foods Market	-0.17211944130302229	-0.2959602425094711	0.06619329642301816	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.0
NAVIGON Europe	-0.15235114321699844	12.561083465621298	-0.1579988382763781	-0.0968084886371818	-0.859624772461479	1.9655275953513072	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0
Virtual Families	-0.4771625559645044	0.04522547530864108	0.07958223714892591	2.578808610908877	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sparkasse+	-0.22129785808754948	-0.1262246341476967	-0.16984290122621956	-0.0968084886371818	-1.8667417328074443	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Sparkasse - Your mobile branch	-0.22150312452282403	-0.2959602425094711	-0.16922230929908183	-0.0968084886371818	-1.8667417328074443	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Sleep Cycle alarm clock	-0.33358715095086383	-0.2959602425094711	1.2101026671405397	-0.0968084886371818	0.6510506680574688	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
FACEinHOLE®	-0.5187232209549456	-0.1262246341476967	-0.11721142417151709	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Harvest - Select the Best Produce	-0.5038357025521165	0.04522547530864108	-0.16629100274962275	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
WORMS	0.1522899050348405	0.04522547530864108	-0.09420991061675248	0.7058766412266358	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Pixel Starships™ : 8Bit MMORPG	-0.3620764216133438	-0.2959602425094711	-0.09675829874308403	-0.0968084886371818	0.6510506680574688	1.4604160242762199	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Traffic Rush	-0.5305402955967928	-0.1262246341476967	2.6434455494082565	-0.0968084886371818	-0.35606629228849634	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
MyRadar NOAA Weather Radar Forecast	-0.20003852742307301	-0.2959602425094711	1.8124597548872714	-0.0968084886371818	-0.859624772461479	0.32391498935727336	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.0
Resident Evil 4: PLATINUM	-0.32785626731964923	0.5595758036776545	-0.09040713455258934	2.578808610908877	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Waze - GPS Navigation, Maps & Real-time Traffic	-0.292317193769831	-0.2959602425094711	4.385777190972784	-0.0968084886371818	0.6510506680574688	3.8596959868828846	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0
Cartoon Wars	-0.5176135828123689	-0.1262246341476967	0.30418369843856197	1.5085617710904535	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Moto X Mayhem	-0.49591645732890843	-0.1262246341476967	0.12760548904254182	2.578808610908877	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Fantasy Football Manager - FFM for FPL	-0.4541868835200852	-0.1262246341476967	-0.1663834313345156	-0.0968084886371818	-1.3631832526344616	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.0
Spotify Music	-0.18548741790027726	-0.2959602425094711	11.430380237584352	-0.0968084886371818	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
McDo France	-0.45139583018489376	-0.2959602425094711	-0.16994853389466855	-0.0968084886371818	-1.8667417328074443	3.1020286302702536	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
PGA Championship 2016 – Baltusrol Golf Club	-0.37581786908589	-0.2959602425094711	-0.031965860733193144	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	-11.955751753863076	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.0
